DOY,time,temperature,humidity,pressure,windspeed,cloudCoverTotal,attenuation
36.0,9.0,13.9,96.0,1013.0,3.1,438.0,0.159817351598
36.0,10.0,13.3,93.0,1014.0,4.6,651.0,0.139784946237
36.0,11.0,13.3,96.0,1015.0,5.7,805.0,0.19751552795
36.0,12.0,13.9,96.0,1013.0,6.7,891.0,0.170594837262
36.0,13.0,13.9,96.0,1011.0,8.2,901.0,0.294117647059
36.0,14.0,13.9,96.0,1012.0,6.2,835.0,0.364071856287
36.0,15.0,13.9,96.0,1012.0,5.7,698.0,0.322349570201
36.0,16.0,13.9,96.0,1012.0,5.7,498.0,0.176706827309
36.0,17.0,13.9,96.0,1011.0,4.1,252.0,0.146825396825
36.0,18.0,14.4,93.0,1012.0,4.6,26.0,0.307692307692
37.0,7.0,15.0,100.0,1011.0,3.6,5.0,0.4
37.0,8.0,15.0,100.0,1012.0,2.1,186.0,0.166666666667
37.0,9.0,15.6,100.0,1012.0,0.0,442.0,0.346153846154
37.0,10.0,16.1,97.0,1012.0,3.1,656.0,0.547256097561
37.0,11.0,17.2,87.0,1013.0,4.1,811.0,0.381011097411
37.0,12.0,17.2,87.0,1012.0,4.6,896.0,0.427455357143
37.0,13.0,17.2,81.0,1010.0,4.6,906.0,0.651214128035
37.0,14.0,17.2,81.0,1010.0,5.7,840.0,0.479761904762
37.0,15.0,17.2,81.0,1011.0,5.2,703.0,0.324324324324
37.0,16.0,16.7,87.0,1010.0,3.1,504.0,0.396825396825
37.0,17.0,16.7,81.0,1010.0,2.6,257.0,0.36186770428
37.0,18.0,16.1,87.0,1010.0,3.1,28.0,0.535714285714
38.0,7.0,14.4,96.0,1013.0,3.1,6.0,0.166666666667
38.0,8.0,14.4,96.0,1013.0,0.0,190.0,0.263157894737
38.0,9.0,16.1,90.0,1013.0,2.1,447.0,0.257270693512
38.0,10.0,16.1,87.0,1013.0,3.1,661.0,0.340393343419
38.0,11.0,16.7,81.0,1013.0,4.6,816.0,0.263480392157
38.0,12.0,16.7,81.0,1012.0,4.1,901.0,0.164261931188
38.0,13.0,15.0,90.0,1011.0,5.2,912.0,0.243421052632
38.0,14.0,15.0,93.0,1010.0,3.1,846.0,0.169030732861
38.0,15.0,14.4,93.0,1010.0,3.1,708.0,0.207627118644
38.0,16.0,14.4,93.0,1009.0,5.2,509.0,0.182711198428
38.0,17.0,14.4,93.0,1010.0,3.6,262.0,0.145038167939
38.0,18.0,14.4,93.0,1010.0,2.6,30.0,0.4
39.0,8.0,11.1,100.0,1013.0,2.1,195.0,0.307692307692
39.0,9.0,12.8,93.0,1014.0,2.6,452.0,0.429203539823
39.0,10.0,15.6,78.0,1015.0,1.5,666.0,0.557057057057
39.0,11.0,16.1,75.0,1014.0,0.0,821.0,0.589524969549
39.0,12.0,17.8,65.0,1013.0,1.0,907.0,0.571113561191
39.0,13.0,17.8,61.0,1012.0,3.6,917.0,0.29225736096
39.0,14.0,18.3,65.0,1011.0,3.6,851.0,0.455934195065
39.0,15.0,18.3,61.0,1010.0,5.2,714.0,0.232492997199
39.0,16.0,17.2,60.0,1010.0,4.6,514.0,0.268482490272
39.0,17.0,15.0,51.0,1012.0,4.1,266.0,0.101503759398
39.0,18.0,13.3,80.0,1011.0,1.5,32.0,0.3125
40.0,7.0,14.4,96.0,1006.0,3.6,7.0,0.285714285714
40.0,8.0,14.4,100.0,1006.0,3.6,199.0,0.140703517588
40.0,9.0,15.0,97.0,1007.0,5.2,457.0,0.194748358862
40.0,10.0,16.1,93.0,1007.0,8.8,671.0,0.307004470939
40.0,11.0,16.7,90.0,1008.0,6.7,827.0,0.194679564692
40.0,12.0,16.7,90.0,1007.0,6.7,912.0,0.342105263158
40.0,13.0,16.7,90.0,1006.0,9.3,923.0,0.355362946912
40.0,14.0,17.2,87.0,1005.0,8.2,857.0,0.375729288215
40.0,15.0,17.2,81.0,1005.0,6.2,719.0,0.191933240612
40.0,16.0,16.7,84.0,1004.0,6.2,519.0,0.181117533719
40.0,17.0,16.7,84.0,1003.0,4.1,271.0,0.169741697417
40.0,18.0,16.1,87.0,1003.0,5.2,34.0,0.264705882353
41.0,8.0,12.8,75.0,994.0,13.4,204.0,0.299019607843
41.0,9.0,12.2,75.0,996.0,14.9,462.0,0.469696969697
41.0,10.0,13.3,69.0,997.0,13.9,676.0,0.599112426036
41.0,11.0,13.9,67.0,999.0,11.3,832.0,0.655048076923
41.0,12.0,13.9,67.0,999.0,10.8,918.0,0.483660130719
41.0,13.0,13.9,67.0,999.0,11.8,928.0,0.636853448276
41.0,14.0,13.9,67.0,998.0,11.8,862.0,0.580046403712
41.0,15.0,13.9,67.0,998.0,12.9,725.0,0.604137931034
41.0,16.0,13.9,62.0,998.0,11.8,524.0,0.543893129771
41.0,17.0,13.3,62.0,999.0,10.8,276.0,0.402173913043
41.0,18.0,12.8,62.0,999.0,10.3,36.0,0.333333333333
42.0,7.0,6.7,89.0,1001.0,2.1,9.0,0.555555555556
42.0,8.0,8.9,80.0,1002.0,2.6,209.0,0.191387559809
42.0,9.0,10.0,77.0,1002.0,3.6,467.0,0.473233404711
42.0,10.0,11.7,69.0,1002.0,0.0,682.0,0.629032258065
42.0,11.0,12.8,64.0,1002.0,2.6,838.0,0.694510739857
42.0,12.0,13.3,64.0,1002.0,4.1,924.0,0.651515151515
42.0,13.0,13.3,67.0,1002.0,4.1,934.0,0.701284796574
42.0,14.0,13.9,60.0,1002.0,6.2,868.0,0.491935483871
42.0,15.0,13.9,55.0,1002.0,4.1,730.0,0.458904109589
42.0,16.0,13.9,57.0,1002.0,5.2,530.0,0.439622641509
42.0,17.0,14.4,53.0,1002.0,3.1,281.0,0.316725978648
42.0,18.0,13.9,42.0,1003.0,3.6,39.0,0.487179487179
43.0,7.0,8.3,66.0,1010.0,2.6,11.0,0.454545454545
43.0,8.0,7.8,68.0,1011.0,2.1,213.0,0.422535211268
43.0,9.0,10.0,69.0,1011.0,4.1,472.0,0.332627118644
43.0,10.0,11.7,64.0,1011.0,4.1,687.0,0.359534206696
43.0,11.0,13.3,67.0,1011.0,5.2,843.0,0.335705812574
43.0,12.0,12.8,69.0,1011.0,5.2,929.0,0.350914962325
43.0,13.0,12.8,72.0,1010.0,4.6,940.0,0.176595744681
43.0,14.0,12.2,86.0,1009.0,4.6,873.0,0.232531500573
43.0,15.0,11.7,93.0,1009.0,5.2,735.0,0.179591836735
43.0,16.0,11.7,93.0,1009.0,6.2,535.0,0.175700934579
43.0,17.0,11.1,90.0,1009.0,6.2,286.0,0.129370629371
43.0,18.0,10.6,93.0,1009.0,4.6,41.0,0.243902439024
44.0,7.0,9.4,93.0,1011.0,2.1,12.0,0.333333333333
44.0,8.0,9.4,96.0,1011.0,1.5,218.0,0.110091743119
44.0,9.0,10.0,93.0,1012.0,1.0,477.0,0.368972746331
44.0,10.0,11.7,86.0,1012.0,2.1,692.0,0.576589595376
44.0,11.0,12.2,86.0,1013.0,2.6,849.0,0.666666666667
44.0,12.0,13.9,78.0,1012.0,4.6,935.0,0.561497326203
44.0,13.0,14.4,81.0,1011.0,4.6,945.0,0.687830687831
44.0,14.0,14.4,75.0,1011.0,4.1,879.0,0.450511945392
44.0,15.0,15.0,72.0,1010.0,8.2,741.0,0.331983805668
44.0,16.0,14.4,70.0,1010.0,8.2,540.0,0.37962962963
44.0,17.0,14.4,65.0,1010.0,8.8,291.0,0.546391752577
44.0,18.0,13.9,69.0,1011.0,7.2,44.0,0.522727272727
45.0,7.0,7.2,86.0,1015.0,2.1,13.0,0.538461538462
45.0,8.0,9.4,80.0,1015.0,3.6,223.0,0.408071748879
45.0,9.0,10.6,83.0,1015.0,3.1,482.0,0.57468879668
45.0,10.0,13.3,67.0,1016.0,1.0,698.0,0.663323782235
45.0,11.0,14.4,62.0,1016.0,1.5,854.0,0.701405152225
45.0,12.0,15.6,58.0,1015.0,3.1,941.0,0.724760892667
45.0,13.0,15.6,62.0,1015.0,5.2,951.0,0.725552050473
45.0,14.0,15.6,60.0,1014.0,5.7,885.0,0.709604519774
45.0,15.0,16.1,58.0,1014.0,4.6,746.0,0.678284182306
45.0,16.0,16.1,63.0,1014.0,4.1,545.0,0.607339449541
45.0,17.0,15.6,60.0,1015.0,4.6,296.0,0.459459459459
45.0,18.0,15.0,62.0,1015.0,4.1,46.0,0.478260869565
46.0,7.0,8.9,71.0,1017.0,3.1,15.0,0.733333333333
46.0,8.0,10.6,66.0,1018.0,3.1,228.0,0.421052631579
46.0,9.0,12.8,69.0,1018.0,1.5,488.0,0.401639344262
46.0,10.0,14.4,67.0,1018.0,1.0,704.0,0.647727272727
46.0,11.0,15.6,62.0,1018.0,1.5,860.0,0.736046511628
46.0,12.0,15.6,62.0,1017.0,3.1,946.0,0.746300211416
46.0,13.0,15.6,62.0,1016.0,4.6,957.0,0.748171368861
46.0,14.0,15.6,62.0,1015.0,4.6,890.0,0.739325842697
46.0,15.0,15.6,62.0,1015.0,3.6,752.0,0.714095744681
46.0,16.0,15.6,65.0,1015.0,5.7,550.0,0.656363636364
46.0,17.0,15.0,70.0,1015.0,4.6,301.0,0.378737541528
46.0,18.0,14.4,78.0,1014.0,4.6,49.0,0.530612244898
47.0,7.0,11.1,47.0,1016.0,8.8,16.0,0.5625
47.0,8.0,11.7,49.0,1016.0,6.7,234.0,0.397435897436
47.0,9.0,13.9,44.0,1017.0,3.1,493.0,0.567951318458
47.0,10.0,15.0,39.0,1017.0,6.2,709.0,0.677009873061
47.0,11.0,17.2,33.0,1017.0,5.2,866.0,0.707852193995
47.0,12.0,17.8,28.0,1017.0,3.6,952.0,0.742647058824
47.0,13.0,18.9,25.0,1016.0,1.5,962.0,0.712058212058
47.0,14.0,18.9,39.0,1015.0,7.7,896.0,0.713169642857
47.0,15.0,17.8,40.0,1015.0,6.7,757.0,0.669749009247
47.0,16.0,16.1,56.0,1015.0,10.3,555.0,0.592792792793
47.0,17.0,15.6,54.0,1016.0,8.8,305.0,0.488524590164
47.0,18.0,14.4,58.0,1016.0,8.8,51.0,0.490196078431
48.0,7.0,10.0,69.0,1018.0,4.1,18.0,0.611111111111
48.0,8.0,11.1,66.0,1019.0,3.1,239.0,0.476987447699
48.0,9.0,13.3,55.0,1019.0,2.6,499.0,0.629258517034
48.0,10.0,16.1,41.0,1019.0,1.5,715.0,0.703496503497
48.0,11.0,17.8,37.0,1019.0,0.0,872.0,0.738532110092
48.0,12.0,18.3,50.0,1018.0,7.2,958.0,0.743215031315
48.0,13.0,18.3,45.0,1017.0,3.6,968.0,0.748966942149
48.0,14.0,18.3,52.0,1017.0,6.2,901.0,0.736958934517
48.0,15.0,17.8,63.0,1016.0,5.2,762.0,0.658792650919
48.0,16.0,17.2,68.0,1016.0,6.2,560.0,0.508928571429
48.0,17.0,16.7,65.0,1016.0,6.2,310.0,0.454838709677
48.0,18.0,15.6,65.0,1016.0,7.2,54.0,0.537037037037
49.0,7.0,9.4,59.0,1019.0,0.0,20.0,0.6
49.0,8.0,12.2,49.0,1020.0,2.1,244.0,0.467213114754
49.0,9.0,15.0,44.0,1020.0,0.0,505.0,0.619801980198
49.0,10.0,17.2,35.0,1021.0,0.0,721.0,0.699029126214
49.0,11.0,18.3,37.0,1020.0,2.6,877.0,0.733181299886
49.0,12.0,19.4,35.0,1019.0,2.1,964.0,0.744813278008
49.0,13.0,19.4,36.0,1019.0,3.6,974.0,0.748459958932
49.0,14.0,19.4,35.0,1018.0,5.2,907.0,0.738699007718
49.0,15.0,19.4,35.0,1018.0,3.6,768.0,0.669270833333
49.0,16.0,18.9,36.0,1018.0,5.2,566.0,0.565371024735
49.0,17.0,16.7,60.0,1018.0,4.1,315.0,0.409523809524
49.0,18.0,15.6,62.0,1018.0,3.6,57.0,0.473684210526
50.0,7.0,9.4,63.0,1018.0,0.0,22.0,0.681818181818
50.0,8.0,11.7,66.0,1019.0,0.0,250.0,0.484
50.0,9.0,15.0,48.0,1019.0,0.0,510.0,0.645098039216
50.0,10.0,17.8,43.0,1019.0,0.0,727.0,0.705639614856
50.0,11.0,19.4,39.0,1019.0,3.1,883.0,0.741789354473
50.0,12.0,21.1,32.0,1019.0,2.6,969.0,0.758513931889
50.0,13.0,20.0,45.0,1018.0,4.1,979.0,0.752808988764
50.0,14.0,18.9,61.0,1018.0,6.2,912.0,0.740131578947
50.0,15.0,18.3,59.0,1018.0,5.7,773.0,0.712807244502
50.0,16.0,18.3,59.0,1018.0,4.1,571.0,0.660245183888
50.0,17.0,17.8,58.0,1018.0,5.2,320.0,0.546875
50.0,18.0,15.0,72.0,1018.0,3.1,60.0,0.55
51.0,7.0,10.0,71.0,1019.0,0.0,24.0,0.541666666667
51.0,8.0,12.8,67.0,1020.0,0.0,255.0,0.454901960784
51.0,9.0,16.1,56.0,1020.0,1.5,516.0,0.608527131783
51.0,10.0,19.4,39.0,1020.0,2.6,732.0,0.687158469945
51.0,11.0,20.6,36.0,1020.0,1.5,889.0,0.725534308211
51.0,12.0,22.2,44.0,1019.0,3.1,975.0,0.73641025641
51.0,13.0,20.6,66.0,1018.0,4.6,985.0,0.732994923858
51.0,14.0,18.9,70.0,1018.0,5.2,918.0,0.720043572985
51.0,15.0,18.9,65.0,1018.0,5.7,778.0,0.692802056555
51.0,16.0,18.9,51.0,1017.0,5.2,576.0,0.630208333333
51.0,17.0,18.3,54.0,1018.0,5.2,324.0,0.503086419753
51.0,18.0,16.7,60.0,1018.0,5.2,63.0,0.47619047619
52.0,7.0,10.0,80.0,1019.0,1.5,26.0,0.692307692308
52.0,8.0,13.3,69.0,1020.0,1.5,261.0,0.51724137931
52.0,9.0,17.2,58.0,1020.0,2.1,522.0,0.651340996169
52.0,10.0,20.6,42.0,1020.0,2.1,738.0,0.716802168022
52.0,11.0,22.8,37.0,1019.0,1.5,895.0,0.744134078212
52.0,12.0,20.6,61.0,1019.0,4.6,981.0,0.750254841998
52.0,13.0,19.4,70.0,1018.0,5.2,991.0,0.753784056509
52.0,14.0,19.4,59.0,1018.0,4.1,923.0,0.747562296858
52.0,15.0,19.4,66.0,1017.0,5.2,783.0,0.667943805875
52.0,16.0,19.4,66.0,1017.0,4.1,581.0,0.557659208262
52.0,17.0,17.8,75.0,1017.0,5.2,329.0,0.522796352584
52.0,18.0,16.1,84.0,1017.0,4.6,65.0,0.538461538462
53.0,7.0,13.3,53.0,1017.0,2.1,29.0,0.379310344828
53.0,8.0,16.7,48.0,1018.0,1.5,267.0,0.423220973783
53.0,9.0,19.4,42.0,1018.0,2.6,528.0,0.581439393939
53.0,10.0,21.7,34.0,1018.0,2.1,744.0,0.672043010753
53.0,11.0,23.9,32.0,1018.0,2.6,901.0,0.710321864595
53.0,12.0,25.6,29.0,1017.0,0.5,987.0,0.727456940223
53.0,13.0,24.4,40.0,1016.0,4.1,996.0,0.721887550201
53.0,14.0,22.8,41.0,1015.0,5.7,929.0,0.713670613563
53.0,15.0,22.2,38.0,1014.0,4.6,789.0,0.680608365019
53.0,16.0,21.1,49.0,1014.0,4.6,585.0,0.608547008547
53.0,17.0,20.0,55.0,1014.0,5.2,334.0,0.473053892216
53.0,18.0,17.8,63.0,1014.0,4.1,68.0,0.426470588235
54.0,7.0,12.2,93.0,1016.0,2.6,31.0,0.354838709677
54.0,8.0,13.3,93.0,1017.0,3.1,273.0,0.395604395604
54.0,9.0,14.4,90.0,1017.0,2.6,534.0,0.546816479401
54.0,10.0,16.7,81.0,1017.0,1.5,750.0,0.636
54.0,11.0,16.7,84.0,1017.0,4.1,907.0,0.690187431092
54.0,12.0,16.7,84.0,1017.0,4.1,993.0,0.681772406848
54.0,13.0,16.1,87.0,1016.0,4.6,1002.0,0.699600798403
54.0,14.0,16.1,84.0,1015.0,5.2,934.0,0.571734475375
54.0,15.0,15.6,84.0,1015.0,4.1,794.0,0.584382871537
54.0,16.0,15.0,87.0,1015.0,4.6,590.0,0.386440677966
54.0,17.0,13.9,87.0,1015.0,4.1,338.0,0.289940828402
54.0,18.0,13.3,90.0,1015.0,4.1,71.0,0.253521126761
55.0,7.0,12.8,83.0,1016.0,3.1,34.0,0.323529411765
55.0,8.0,12.8,83.0,1017.0,2.6,279.0,0.179211469534
55.0,9.0,12.8,83.0,1017.0,0.0,540.0,0.3
55.0,10.0,13.3,83.0,1017.0,1.5,756.0,0.277777777778
55.0,11.0,15.0,75.0,1017.0,0.0,913.0,0.65717415115
55.0,12.0,15.6,78.0,1016.0,3.1,998.0,0.401803607214
55.0,13.0,15.6,78.0,1016.0,4.6,1008.0,0.522817460317
55.0,14.0,15.0,81.0,1015.0,4.1,940.0,0.708510638298
55.0,15.0,15.0,78.0,1015.0,4.6,799.0,0.585732165207
55.0,16.0,14.4,81.0,1015.0,5.2,595.0,0.50756302521
55.0,17.0,14.4,75.0,1015.0,4.6,343.0,0.498542274052
55.0,18.0,12.8,83.0,1015.0,4.1,75.0,0.48
56.0,7.0,12.2,80.0,1017.0,0.0,37.0,0.513513513514
56.0,8.0,12.2,80.0,1018.0,2.1,285.0,0.466666666667
56.0,9.0,13.3,78.0,1019.0,2.1,546.0,0.254578754579
56.0,10.0,13.9,75.0,1019.0,2.6,762.0,0.450131233596
56.0,11.0,15.0,70.0,1019.0,1.5,919.0,0.360174102285
56.0,12.0,15.6,72.0,1018.0,3.1,1004.0,0.569721115538
56.0,13.0,16.1,70.0,1017.0,2.6,1013.0,0.477788746298
56.0,14.0,16.1,70.0,1016.0,4.1,945.0,0.475132275132
56.0,15.0,15.6,72.0,1016.0,6.7,804.0,0.57960199005
56.0,16.0,15.0,72.0,1016.0,5.7,600.0,0.288333333333
56.0,17.0,14.4,72.0,1016.0,5.2,348.0,0.252873563218
56.0,18.0,13.9,75.0,1016.0,5.2,78.0,0.307692307692
57.0,7.0,12.8,83.0,1013.0,1.5,40.0,0.475
57.0,8.0,12.8,83.0,1013.0,2.1,290.0,0.18275862069
57.0,9.0,12.8,86.0,1013.0,1.5,552.0,0.239130434783
57.0,10.0,14.4,78.0,1014.0,2.6,768.0,0.536458333333
57.0,11.0,15.6,75.0,1013.0,2.1,925.0,0.290810810811
57.0,12.0,16.7,70.0,1012.0,1.5,1010.0,0.240594059406
57.0,13.0,16.1,72.0,1011.0,4.1,1019.0,0.298331697743
57.0,14.0,15.6,78.0,1011.0,4.1,950.0,0.308421052632
57.0,15.0,15.0,78.0,1011.0,5.2,809.0,0.304079110012
57.0,16.0,14.4,78.0,1011.0,4.6,605.0,0.152066115702
57.0,17.0,13.9,83.0,1010.0,5.2,352.0,0.122159090909
57.0,18.0,13.3,87.0,1010.0,5.2,81.0,0.172839506173
58.0,7.0,12.2,93.0,1009.0,2.6,43.0,0.372093023256
58.0,8.0,12.2,96.0,1009.0,2.6,297.0,0.282828282828
58.0,9.0,13.3,90.0,1009.0,2.1,558.0,0.349462365591
58.0,10.0,13.9,83.0,1010.0,1.5,774.0,0.37338501292
58.0,11.0,14.4,81.0,1009.0,3.1,931.0,0.353383458647
58.0,12.0,14.4,81.0,1009.0,3.1,1016.0,0.36811023622
58.0,13.0,14.4,81.0,1007.0,3.6,1024.0,0.3515625
58.0,14.0,14.4,84.0,1006.0,3.1,956.0,0.364016736402
58.0,15.0,15.6,75.0,1006.0,1.5,814.0,0.382063882064
58.0,16.0,16.1,72.0,1006.0,0.0,610.0,0.340983606557
58.0,17.0,16.1,72.0,1006.0,2.1,357.0,0.33893557423
58.0,18.0,15.0,87.0,1007.0,2.6,84.0,0.380952380952
59.0,7.0,14.4,100.0,1004.0,5.7,46.0,0.217391304348
59.0,8.0,14.4,100.0,1005.0,5.2,303.0,0.151815181518
59.0,9.0,15.6,97.0,1005.0,5.7,564.0,0.200354609929
59.0,10.0,17.2,90.0,1005.0,5.2,780.0,0.325641025641
59.0,11.0,18.3,87.0,1004.0,5.2,937.0,0.315901814301
59.0,12.0,17.2,93.0,1002.0,5.7,1022.0,0.288649706458
59.0,13.0,17.2,93.0,1001.0,5.7,1030.0,0.157281553398
59.0,14.0,17.2,90.0,999.0,6.7,961.0,0.196670135276
59.0,15.0,16.7,93.0,999.0,6.2,819.0,0.172161172161
59.0,16.0,16.1,93.0,999.0,10.3,614.0,0.154723127036
59.0,17.0,16.1,93.0,998.0,6.7,361.0,0.149584487535
59.0,18.0,15.6,93.0,999.0,6.7,87.0,0.172413793103
60.0,7.0,8.3,86.0,1013.0,1.5,49.0,0.448979591837
60.0,8.0,9.4,80.0,1013.0,0.0,308.0,0.493506493506
60.0,9.0,12.2,59.0,1014.0,0.0,569.0,0.615114235501
60.0,10.0,15.6,54.0,1014.0,0.0,785.0,0.668789808917
60.0,11.0,16.1,58.0,1014.0,3.1,941.0,0.73219978746
60.0,12.0,16.7,54.0,1013.0,4.1,1026.0,0.732943469786
60.0,13.0,16.1,63.0,1013.0,5.2,1034.0,0.762088974855
60.0,14.0,16.1,60.0,1012.0,4.6,965.0,0.748186528497
60.0,15.0,15.6,67.0,1012.0,4.6,823.0,0.722964763062
60.0,16.0,15.6,67.0,1012.0,4.6,618.0,0.622977346278
60.0,17.0,15.0,67.0,1012.0,5.2,365.0,0.556164383562
60.0,18.0,13.9,72.0,1012.0,4.6,90.0,0.5
61.0,7.0,12.2,80.0,1016.0,1.5,53.0,0.264150943396
61.0,8.0,12.8,72.0,1016.0,2.1,314.0,0.194267515924
61.0,9.0,13.9,62.0,1017.0,3.1,575.0,0.332173913043
61.0,10.0,15.0,58.0,1017.0,0.0,791.0,0.482932996207
61.0,11.0,16.7,50.0,1017.0,1.5,947.0,0.389651531151
61.0,12.0,16.7,54.0,1017.0,3.6,1032.0,0.624031007752
61.0,13.0,16.1,56.0,1016.0,3.6,1040.0,0.530769230769
61.0,14.0,17.2,50.0,1015.0,3.6,970.0,0.653608247423
61.0,15.0,16.1,52.0,1015.0,3.6,828.0,0.566425120773
61.0,16.0,16.1,54.0,1015.0,3.6,623.0,0.606741573034
61.0,17.0,15.0,62.0,1015.0,3.6,369.0,0.517615176152
61.0,18.0,13.9,64.0,1015.0,3.6,93.0,0.408602150538
62.0,7.0,11.7,69.0,1017.0,2.1,56.0,0.446428571429
62.0,8.0,14.4,51.0,1018.0,1.5,320.0,0.471875
62.0,9.0,16.1,46.0,1018.0,0.0,582.0,0.45704467354
62.0,10.0,17.8,42.0,1018.0,0.0,798.0,0.269423558897
62.0,11.0,18.9,45.0,1018.0,2.1,953.0,0.644281217209
62.0,12.0,20.6,42.0,1017.0,1.5,1038.0,0.704238921002
62.0,13.0,21.1,44.0,1017.0,2.1,1045.0,0.712918660287
62.0,14.0,23.3,40.0,1016.0,2.1,975.0,0.747692307692
62.0,15.0,19.4,51.0,1015.0,4.6,833.0,0.689075630252
62.0,16.0,17.8,65.0,1016.0,4.1,627.0,0.572567783094
62.0,17.0,17.2,70.0,1015.0,3.1,374.0,0.497326203209
62.0,18.0,15.6,81.0,1016.0,3.1,97.0,0.329896907216
63.0,7.0,16.1,37.0,1015.0,0.0,60.0,0.3
63.0,8.0,16.7,40.0,1015.0,1.5,326.0,0.208588957055
63.0,9.0,19.4,30.0,1016.0,2.1,588.0,0.265306122449
63.0,10.0,21.7,27.0,1015.0,3.1,804.0,0.369402985075
63.0,11.0,25.6,18.0,1015.0,4.6,959.0,0.357664233577
63.0,12.0,27.2,15.0,1014.0,2.6,1043.0,0.299137104506
63.0,13.0,27.2,18.0,1013.0,2.6,1051.0,0.479543292103
63.0,14.0,24.4,25.0,1013.0,3.1,980.0,0.567346938776
63.0,15.0,24.4,18.0,1012.0,3.1,838.0,0.706443914081
63.0,16.0,23.9,20.0,1012.0,4.1,632.0,0.420886075949
63.0,17.0,20.0,42.0,1012.0,2.6,378.0,0.388888888889
63.0,18.0,18.9,47.0,1013.0,1.5,100.0,0.36
64.0,7.0,17.2,48.0,1011.0,3.6,64.0,0.09375
64.0,8.0,16.7,70.0,1012.0,4.1,333.0,0.165165165165
64.0,9.0,16.7,58.0,1012.0,4.6,594.0,0.20202020202
64.0,10.0,16.7,56.0,1014.0,3.6,810.0,0.177777777778
64.0,11.0,17.8,47.0,1015.0,0.0,965.0,0.276683937824
64.0,12.0,17.8,52.0,1014.0,6.2,1049.0,0.23832221163
64.0,13.0,16.1,63.0,1013.0,5.7,1056.0,0.200757575758
64.0,14.0,16.7,70.0,1012.0,4.1,985.0,0.206091370558
64.0,15.0,17.2,70.0,1011.0,5.7,842.0,0.185273159145
64.0,16.0,17.8,70.0,1011.0,5.2,636.0,0.194968553459
64.0,17.0,17.2,75.0,1011.0,3.1,382.0,0.180628272251
64.0,18.0,16.1,81.0,1012.0,3.1,103.0,0.165048543689
65.0,7.0,15.0,84.0,1013.0,2.6,68.0,0.235294117647
65.0,8.0,14.4,90.0,1014.0,2.1,339.0,0.165191740413
65.0,9.0,15.6,81.0,1014.0,3.1,600.0,0.291666666667
65.0,10.0,16.1,78.0,1013.0,3.1,816.0,0.307598039216
65.0,11.0,18.9,68.0,1013.0,2.1,971.0,0.375901132853
65.0,12.0,19.4,57.0,1013.0,1.5,1055.0,0.363033175355
65.0,13.0,17.2,75.0,1013.0,4.1,1061.0,0.232799245994
65.0,14.0,16.1,78.0,1012.0,4.6,990.0,0.314141414141
65.0,15.0,16.1,78.0,1012.0,3.6,847.0,0.312868949233
65.0,16.0,15.6,84.0,1012.0,4.6,641.0,0.276131045242
65.0,17.0,15.6,81.0,1012.0,3.6,386.0,0.199481865285
65.0,18.0,15.0,87.0,1013.0,3.6,107.0,0.140186915888
66.0,7.0,15.0,84.0,1012.0,4.1,73.0,0.178082191781
66.0,8.0,15.0,84.0,1013.0,4.1,345.0,0.171014492754
66.0,9.0,15.0,81.0,1013.0,3.6,607.0,0.266886326194
66.0,10.0,15.0,78.0,1013.0,4.1,822.0,0.318734793187
66.0,11.0,15.6,78.0,1013.0,4.1,977.0,0.297850562948
66.0,12.0,14.4,84.0,1013.0,5.2,1060.0,0.310377358491
66.0,13.0,15.0,78.0,1013.0,4.1,1067.0,0.358950328022
66.0,14.0,16.7,70.0,1012.0,3.1,995.0,0.689447236181
66.0,15.0,16.7,73.0,1012.0,4.6,852.0,0.676056338028
66.0,16.0,14.4,81.0,1012.0,6.2,645.0,0.491472868217
66.0,17.0,15.6,78.0,1012.0,4.6,391.0,0.23273657289
66.0,18.0,15.0,78.0,1012.0,4.6,110.0,0.190909090909
67.0,7.0,13.9,78.0,1013.0,4.1,77.0,0.285714285714
67.0,8.0,14.4,75.0,1014.0,5.2,352.0,0.534090909091
67.0,9.0,15.6,72.0,1014.0,3.6,613.0,0.647634584013
67.0,10.0,16.1,70.0,1014.0,4.1,828.0,0.678743961353
67.0,11.0,16.1,67.0,1014.0,5.2,983.0,0.711088504578
67.0,12.0,16.7,60.0,1014.0,5.2,1066.0,0.688555347092
67.0,13.0,16.7,65.0,1014.0,6.2,1072.0,0.75
67.0,14.0,16.7,70.0,1013.0,6.2,1000.0,0.706
67.0,15.0,16.1,60.0,1013.0,5.2,856.0,0.718457943925
67.0,16.0,16.1,54.0,1013.0,5.2,650.0,0.673846153846
67.0,17.0,15.0,65.0,1013.0,3.6,395.0,0.562025316456
67.0,18.0,13.9,67.0,1013.0,4.1,114.0,0.280701754386
68.0,7.0,13.9,81.0,1014.0,2.6,82.0,0.268292682927
68.0,8.0,13.9,81.0,1014.0,3.6,358.0,0.265363128492
68.0,9.0,14.4,72.0,1015.0,4.1,619.0,0.24394184168
68.0,10.0,15.6,72.0,1015.0,3.6,834.0,0.292565947242
68.0,11.0,18.3,63.0,1015.0,2.6,988.0,0.716599190283
68.0,12.0,17.8,65.0,1014.0,5.7,1071.0,0.375350140056
68.0,13.0,16.1,75.0,1014.0,5.7,1077.0,0.480965645311
68.0,14.0,16.7,75.0,1013.0,5.7,1005.0,0.649751243781
